,neighbors,chemical_shift
591,"[['C', 4.447190838764839, 0.0335317, 6, 2.55, 12], ['C', 3.5235152267416145, -0.00955071, 6, 2.55, 12], ['C', 2.3631633874595597, 0.165204, 6, 2.55, 12], ['N', 2.9335823500324927, -0.169643, 7, 3.04, 14], ['N', 4.111091751954578, -0.281332, 7, 3.04, 14], ['C', 1.3495430994337203, 0.43593, 6, 2.55, 12], ['F', 2.1807667208141894, -0.164363, 9, 3.98, 19], ['F', 2.170186016765092, -0.164363, 9, 3.98, 19], ['H', 3.955895148534776, 0.0656518, 1, 2.2, 1], ['H', 4.878063184355353, 0.188505, 1, 2.2, 1]]",259.557
592,"[['C', 4.156547002632693, 0.0335317, 6, 2.55, 12], ['C', 2.827334041423945, -0.00955071, 6, 2.55, 12], ['C', 2.3384508996439792, 0.165204, 6, 2.55, 12], ['N', 3.575676352761601, -0.169643, 7, 3.04, 14], ['N', 4.4189437979256265, -0.281332, 7, 3.04, 14], ['C', 1.3537988748286387, 0.43593, 6, 2.55, 12], ['F', 2.1807667208141894, -0.164363, 9, 3.98, 19], ['F', 2.1807638512316094, -0.164363, 9, 3.98, 19], ['H', 2.7029276989200466, 0.0656518, 1, 2.2, 1]]",277.459
593,"[['C', 4.449727524031976, 0.0335317, 6, 2.55, 12], ['C', 3.525654596822462, -0.00955071, 6, 2.55, 12], ['C', 2.363647693288708, 0.165204, 6, 2.55, 12], ['N', 2.9328226910369115, -0.169643, 7, 3.04, 14], ['N', 4.111989329897813, -0.281332, 7, 3.04, 14], ['C', 1.3495709365298416, 0.43593, 6, 2.55, 12], ['F', 2.170186016765092, -0.164363, 9, 3.98, 19], ['F', 2.1807638512316094, -0.164363, 9, 3.98, 19], ['H', 3.958704495128399, 0.0656518, 1, 2.2, 1], ['H', 4.878542751615993, 0.188505, 1, 2.2, 1]]",259.701
594,"[['C', 2.395415780582863, 0.134734, 6, 2.55, 12], ['C', 3.6202203975934486, 0.177134, 6, 2.55, 12], ['C', 4.095780345244757, 0.182685, 6, 2.55, 12], ['C', 3.620106447180251, 0.101686, 6, 2.55, 12], ['C', 2.31265296124016, 0.182685, 6, 2.55, 12], ['C', 1.330407704422082, 0.177134, 6, 2.55, 12], ['F', 2.6564386602263927, -0.200418, 9, 3.98, 19], ['N', 4.732577186915652, -0.353374, 7, 3.04, 14], ['F', 4.786717219084706, -0.201456, 9, 3.98, 19], ['C', 2.873332278617673, 0.342611, 6, 2.55, 12], ['O', 2.6398558350228174, -0.244925, 8, 3.44, 16], ['O', 4.213709139784369, -0.476997, 8, 3.44, 16], ['H', 4.797709833567597, 0.142482, 1, 2.2, 1], ['H', 4.593638802033993, 0.29541, 1, 2.2, 1]]",322.397
595,"[['C', 3.67148536251243, 0.134734, 6, 2.55, 12], ['C', 4.086745681082434, 0.177134, 6, 2.55, 12], ['C', 3.608973670140958, 0.182685, 6, 2.55, 12], ['C', 2.3533695274466737, 0.101686, 6, 2.55, 12], ['C', 1.3492062990632605, 0.182685, 6, 2.55, 12], ['C', 2.369917543585933, 0.177134, 6, 2.55, 12], ['F', 2.6564386602263927, -0.201456, 9, 3.98, 19], ['N', 2.7491822282462204, -0.353374, 7, 3.04, 14], ['F', 4.71562565455727, -0.200418, 9, 3.98, 19], ['C', 4.898754253886246, 0.342611, 6, 2.55, 12], ['H', 3.7259096207302713, 0.142482, 1, 2.2, 1], ['H', 2.409341172588973, 0.142482, 1, 2.2, 1]]",356.058
596,"[['C', 3.6785618864544505, 0.134734, 6, 2.55, 12], ['C', 2.3713850615786103, 0.177134, 6, 2.55, 12], ['C', 1.349417928841779, 0.182685, 6, 2.55, 12], ['C', 2.3641013305840657, 0.101686, 6, 2.55, 12], ['C', 3.6155251797551036, 0.182685, 6, 2.55, 12], ['C', 4.11709374606875, 0.177134, 6, 2.55, 12], ['F', 4.71562565455727, -0.200418, 9, 3.98, 19], ['N', 2.76981003793374, -0.353374, 7, 3.04, 14], ['F', 2.663235193106601, -0.201456, 9, 3.98, 19], ['C', 4.95239898597234, 0.342611, 6, 2.55, 12], ['H', 2.4436614281270557, 0.142482, 1, 2.2, 1], ['H', 3.7493809015882853, 0.142482, 1, 2.2, 1], ['H', 4.406213026169242, 0.29541, 1, 2.2, 1]]",360.24
597,"[['C', 2.4020299214969354, 0.134734, 6, 2.55, 12], ['C', 1.3602467825825777, 0.177134, 6, 2.55, 12], ['C', 2.326166751327055, 0.182685, 6, 2.55, 12], ['C', 3.629739998786195, 0.101686, 6, 2.55, 12], ['C', 4.096076385589929, 0.182685, 6, 2.55, 12], ['C', 3.641976117161157, 0.177134, 6, 2.55, 12], ['F', 4.786717219084706, -0.201456, 9, 3.98, 19], ['N', 4.7487787895709985, -0.353374, 7, 3.04, 14], ['F', 2.663235193106601, -0.200418, 9, 3.98, 19], ['C', 2.9582500424199893, 0.342611, 6, 2.55, 12], ['O', 4.159259434868025, -0.244925, 8, 3.44, 16], ['O', 2.652763979212564, -0.476997, 8, 3.44, 16], ['H', 4.827771373044157, 0.142482, 1, 2.2, 1], ['H', 1.8007885158917398, 0.29541, 1, 2.2, 1]]",344.682
598,"[['C', 3.655404551137002, 0.0755485, 6, 2.55, 12], ['C', 4.0954727569609295, -0.0467962, 6, 2.55, 12], ['C', 3.600048116978761, -0.0582301, 6, 2.55, 12], ['C', 2.3330975699094294, -0.0255881, 6, 2.55, 12], ['C', 1.344417104847766, 0.138139, 6, 2.55, 12], ['C', 2.3777631378478117, 0.107801, 6, 2.55, 12], ['C', 2.783250950073734, 0.340406, 6, 2.55, 12], ['O', 2.593225799797511, -0.477047, 8, 3.44, 16], ['O', 3.8564041507133977, -0.245005, 8, 3.44, 16], ['H', 4.803578632825583, 0.295408, 1, 2.2, 1], ['H', 4.478890760588179, 0.0618648, 1, 2.2, 1], ['H', 2.5401515342551697, 0.0646332, 1, 2.2, 1], ['H', 3.4019895057316543, 0.29541, 1, 2.2, 1]]",288.508
599,"[['C', 4.219990844946487, -0.01789, 6, 2.55, 12], ['C', 3.499802249027827, 0.130113, 6, 2.55, 12], ['C', 4.4893102892345675, -0.01789, 6, 2.55, 12], ['O', 2.163617475348989, -0.40574, 8, 3.44, 16], ['C', 1.3341424013681193, 0.575247, 6, 2.55, 12], ['F', 2.17554112769493, -0.132811, 9, 3.98, 19], ['F', 2.1768029291850866, -0.132811, 9, 3.98, 19], ['H', 4.001807697688337, 0.0654619, 1, 2.2, 1], ['H', 4.451864941096125, 0.0654619, 1, 2.2, 1]]",260.502
600,"[['C', 4.332777413621817, -0.0375931, 6, 2.55, 12], ['C', 2.9919381799792344, -0.01789, 6, 2.55, 12], ['C', 2.924627130212665, 0.130113, 6, 2.55, 12], ['C', 4.231236301336517, -0.01789, 6, 2.55, 12], ['O', 2.24896461214444, -0.40574, 8, 3.44, 16], ['C', 1.3523259158785645, 0.575247, 6, 2.55, 12], ['F', 2.17554112769493, -0.132811, 9, 3.98, 19], ['F', 2.1691907262175185, -0.132811, 9, 3.98, 19], ['H', 4.819714774743404, 0.0637017, 1, 2.2, 1], ['H', 2.4403808653250003, 0.0654619, 1, 2.2, 1], ['H', 4.6485704396374645, 0.0654619, 1, 2.2, 1]]",256.821
601,"[['C', 4.26017863790915, -0.0375931, 6, 2.55, 12], ['C', 2.9793805461619223, -0.01789, 6, 2.55, 12], ['C', 2.840542276016646, 0.130113, 6, 2.55, 12], ['C', 4.064745510285016, -0.01789, 6, 2.55, 12], ['O', 2.250748729412017, -0.40574, 8, 3.44, 16], ['C', 1.3490239878717176, 0.575247, 6, 2.55, 12], ['F', 2.1768029291850866, -0.132811, 9, 3.98, 19], ['F', 2.1691907262175185, -0.132811, 9, 3.98, 19], ['H', 4.788233242370245, 0.0637017, 1, 2.2, 1], ['H', 2.5709392701998657, 0.0654619, 1, 2.2, 1], ['H', 4.46409554705474, 0.0654619, 1, 2.2, 1]]",263.818
602,"[['C', 4.85093294340815, -0.0509485, 6, 2.55, 12], ['C', 3.7464415006851306, 0.0267025, 6, 2.55, 12], ['C', 4.324229563361334, -0.0480454, 6, 2.55, 12], ['C', 2.384648309765982, 0.265446, 6, 2.55, 12], ['O', 2.602240473841659, -0.282528, 8, 3.44, 16], ['C', 1.3326674791068858, 0.455408, 6, 2.55, 12], ['F', 2.1759779779882193, -0.163052, 9, 3.98, 19], ['F', 2.1770306849015655, -0.163052, 9, 3.98, 19], ['H', 4.894979213881359, 0.0624537, 1, 2.2, 1], ['H', 3.958614082917949, 0.0627159, 1, 2.2, 1]]",284.681
603,"[['C', 4.327600724485952, -0.049781, 6, 2.55, 12], ['C', 4.35121732776569, -0.0509485, 6, 2.55, 12], ['C', 3.035992490741015, 0.0267025, 6, 2.55, 12], ['C', 3.0286292554007983, -0.0480454, 6, 2.55, 12], ['C', 2.3986738387172624, 0.265446, 6, 2.55, 12], ['O', 3.3015927319488587, -0.282528, 8, 3.44, 16], ['C', 1.352811288666458, 0.455408, 6, 2.55, 12], ['F', 2.1759779779882193, -0.163052, 9, 3.98, 19], ['F', 2.181851654555999, -0.163052, 9, 3.98, 19], ['H', 4.799444709311669, 0.0277535, 1, 2.2, 1], ['H', 4.799541194864289, 0.0624537, 1, 2.2, 1], ['H', 2.437001740013134, 0.0627159, 1, 2.2, 1]]",265.115
604,"[['C', 4.322925294879891, -0.049781, 6, 2.55, 12], ['C', 4.327585751532713, -0.0509485, 6, 2.55, 12], ['C', 3.024972052471078, 0.0267025, 6, 2.55, 12], ['C', 3.029642824580092, -0.0480454, 6, 2.55, 12], ['C', 2.3936813493233435, 0.265446, 6, 2.55, 12], ['O', 3.2973633178070685, -0.282528, 8, 3.44, 16], ['C', 1.352635856632368, 0.455408, 6, 2.55, 12], ['F', 2.1770306849015655, -0.163052, 9, 3.98, 19], ['F', 2.181851654555999, -0.163052, 9, 3.98, 19], ['H', 4.572641696023695, 0.0277535, 1, 2.2, 1], ['H', 4.771034304924729, 0.0624537, 1, 2.2, 1], ['H', 2.4566877401789373, 0.0627159, 1, 2.2, 1]]",265.227
605,"[['C', 4.564923404669532, -0.0611873, 6, 2.55, 12], ['C', 3.337487953954786, -0.04932, 6, 2.55, 12], ['C', 2.37974026733993, 0.068731, 6, 2.55, 12], ['C', 3.15540547959016, 0.0704349, 6, 2.55, 12], ['C', 4.43491041016596, -0.047225, 6, 2.55, 12], ['C', 3.2885992371026127, 0.33735, 6, 2.55, 12], ['O', 2.8773886008742258, -0.245117, 8, 3.44, 16], ['O', 4.55573911612589, -0.477116, 8, 3.44, 16], ['C', 1.3423382062167262, 0.418183, 6, 2.55, 12], ['F', 2.168287580381071, -0.165877, 9, 3.98, 19], ['F', 2.17914193936198, -0.165877, 9, 3.98, 19], ['H', 3.468511124819613, 0.0623251, 1, 2.2, 1], ['H', 4.9465220929100475, 0.295408, 1, 2.2, 1]]",251.692
606,"[['C', 4.942814460871166, -0.0609599, 6, 2.55, 12], ['C', 4.080185974163389, -0.0611873, 6, 2.55, 12], ['C', 2.6928719878818534, -0.04932, 6, 2.55, 12], ['C', 2.3673666469960266, 0.068731, 6, 2.55, 12], ['C', 3.667484057515592, 0.0704349, 6, 2.55, 12], ['C', 4.770726986011831, -0.047225, 6, 2.55, 12], ['C', 4.334399907478386, 0.33735, 6, 2.55, 12], ['O', 4.4461530630647355, -0.245117, 8, 3.44, 16], ['C', 1.354923166885993, 0.418183, 6, 2.55, 12], ['F', 2.168287580381071, -0.165877, 9, 3.98, 19], ['F', 2.1742735924519985, -0.165877, 9, 3.98, 19], ['H', 4.695054016119586, 0.0617703, 1, 2.2, 1], ['H', 2.314308351744429, 0.0623251, 1, 2.2, 1]]",275.741
607,"[['C', 4.97280566787804, -0.0609599, 6, 2.55, 12], ['C', 4.684017498258813, -0.0611873, 6, 2.55, 12], ['C', 3.517014363762497, -0.04932, 6, 2.55, 12], ['C', 2.3669935272512337, 0.068731, 6, 2.55, 12], ['C', 2.895860679837823, 0.0704349, 6, 2.55, 12], ['C', 4.231393189261828, -0.047225, 6, 2.55, 12], ['C', 2.8503102862326504, 0.33735, 6, 2.55, 12], ['O', 2.9609600234913436, -0.245117, 8, 3.44, 16], ['O', 3.637736803799254, -0.477116, 8, 3.44, 16], ['C', 1.3513146785497667, 0.418183, 6, 2.55, 12], ['F', 2.17914193936198, -0.165877, 9, 3.98, 19], ['F', 2.1742735924519985, -0.165877, 9, 3.98, 19], ['H', 3.784698805373071, 0.0623251, 1, 2.2, 1], ['H', 4.929080931978113, 0.062576, 1, 2.2, 1], ['H', 3.8240031704976847, 0.295408, 1, 2.2, 1]]",261.446
608,"[['O', 4.710801794049332, -0.495018, 8, 3.44, 16], ['C', 3.6421027170314755, 0.122937, 6, 2.55, 12], ['C', 2.3650577282437335, 0.0171023, 6, 2.55, 12], ['C', 1.3601012859319268, 0.147369, 6, 2.55, 12], ['C', 2.3595724353449885, 0.0604659, 6, 2.55, 12], ['C', 3.613974847712409, -0.0347912, 6, 2.55, 12], ['C', 4.118060781233268, -0.0180415, 6, 2.55, 12], ['N', 2.729711324431082, -0.355749, 7, 3.04, 14], ['H', 2.6076283710747497, 0.068345, 1, 2.2, 1], ['H', 4.498731244220434, 0.063791, 1, 2.2, 1], ['H', 2.328639763083419, 0.142401, 1, 2.2, 1], ['H', 3.6506676123901856, 0.142401, 1, 2.2, 1]]",326.665
609,"[['C', 3.6100559503820033, -0.0576273, 6, 2.55, 12], ['C', 2.341476565781033, -0.0255406, 6, 2.55, 12], ['C', 1.3643664382747307, 0.13876, 6, 2.55, 12], ['C', 2.378876793474317, 0.112109, 6, 2.55, 12], ['C', 3.6338566220157182, 0.0577195, 6, 2.55, 12], ['C', 4.107708363202268, -0.0424124, 6, 2.55, 12], ['C', 2.860746622337739, 0.341032, 6, 2.55, 12], ['O', 3.991407450570617, -0.244978, 8, 3.44, 16], ['O', 2.6383326879757996, -0.47703, 8, 3.44, 16], ['H', 4.488992285268671, 0.0618876, 1, 2.2, 1], ['H', 2.5474670039200227, 0.0646338, 1, 2.2, 1], ['H', 1.8804556746038874, 0.29541, 1, 2.2, 1]]",303.517
610,"[['C', 4.121766652316864, -0.0610305, 6, 2.55, 12], ['C', 3.6196968018268736, -0.0590111, 6, 2.55, 12], ['C', 2.342950312116871, -0.0258635, 6, 2.55, 12], ['C', 1.3534853208596944, 0.130505, 6, 2.55, 12], ['C', 2.3842661252933106, 0.0104008, 6, 2.55, 12], ['C', 3.6377780435998934, -0.0518492, 6, 2.55, 12], ['C', 2.913804021207753, -0.0451078, 6, 2.55, 12], ['C', 2.876886766115712, 0.0229746, 6, 2.55, 12], ['C', 4.320256358084142, 0.329567, 6, 2.55, 12], ['O', 4.838372129994457, -0.477529, 8, 3.44, 16], ['H', 4.49120660378721, 0.0618444, 1, 2.2, 1], ['H', 2.548302663324673, 0.0646298, 1, 2.2, 1], ['H', 4.522125351633029, 0.0624308, 1, 2.2, 1], ['H', 3.9902373329528613, 0.0626484, 1, 2.2, 1], ['H', 2.2210014951991295, 0.0688879, 1, 2.2, 1], ['H', 4.285040760798694, 0.29539, 1, 2.2, 1]]",297.1
611,"[['C', 4.122873212325848, -0.0609336, 6, 2.55, 12], ['C', 3.614249090885461, -0.0590086, 6, 2.55, 12], ['C', 2.3416780365785534, -0.0257609, 6, 2.55, 12], ['C', 1.3384394483855415, 0.133563, 6, 2.55, 12], ['C', 2.376643512079299, 0.0493254, 6, 2.55, 12], ['C', 3.63481562152137, -0.0487735, 6, 2.55, 12], ['C', 2.8978869989694376, 0.152946, 6, 2.55, 12], ['O', 2.766238960523516, -0.295606, 8, 3.44, 16], ['H', 4.486825701492988, 0.0618444, 1, 2.2, 1], ['H', 2.558615163657648, 0.0646311, 1, 2.2, 1], ['H', 4.515650503776864, 0.0625285, 1, 2.2, 1], ['H', 3.9937743186790153, 0.108231, 1, 2.2, 1]]",292.238
612,"[['C', 4.128343693699217, -0.0608105, 6, 2.55, 12], ['C', 3.625042718410284, -0.0590054, 6, 2.55, 12], ['C', 2.3510977715140005, -0.0256308, 6, 2.55, 12], ['C', 1.3694287463418946, 0.137336, 6, 2.55, 12], ['C', 2.3928960383697975, 0.0938944, 6, 2.55, 12], ['C', 3.6481286883432076, -0.0449769, 6, 2.55, 12], ['C', 2.962707629769006, 0.339599, 6, 2.55, 12], ['O', 4.169407490247176, -0.245029, 8, 3.44, 16], ['O', 2.6744752924451194, -0.477062, 8, 3.44, 16], ['H', 4.496726322113594, 0.0618444, 1, 2.2, 1], ['H', 2.555620733400786, 0.0646327, 1, 2.2, 1], ['H', 4.5149208818296485, 0.0626527, 1, 2.2, 1], ['H', 1.8128743640110394, 0.295409, 1, 2.2, 1]]",313.749
613,"[['C', 4.045572116697263, -0.0426293, 6, 2.55, 12], ['C', 3.6021230708738905, -0.0419727, 6, 2.55, 12], ['C', 2.3589270470622936, 0.112944, 6, 2.55, 12], ['C', 1.331853636789483, 0.227265, 6, 2.55, 12], ['N', 2.243809133849242, -0.226926, 7, 3.04, 14], ['C', 3.4691448380377636, 0.0306834, 6, 2.55, 12], ['C', 2.8429482012102567, 0.341176, 6, 2.55, 12], ['O', 2.8337683787161425, -0.244972, 8, 3.44, 16], ['O', 4.054011096480835, -0.477026, 8, 3.44, 16], ['H', 4.50331829434829, 0.0627495, 1, 2.2, 1], ['H', 4.306415663378308, 0.0830333, 1, 2.2, 1], ['H', 4.263251447699929, 0.29541, 1, 2.2, 1]]",245.272
614,"[['C', 4.145706442292259, -0.0311639, 6, 2.55, 12], ['C', 3.6202815741383523, 0.0606163, 6, 2.55, 12], ['C', 2.363442481671015, 0.112364, 6, 2.55, 12], ['C', 1.3412681308379943, 0.138777, 6, 2.55, 12], ['C', 2.3466423340173375, -0.0252925, 6, 2.55, 12], ['C', 3.610620880905413, -0.054703, 6, 2.55, 12], ['C', 2.7655249494125016, 0.341041, 6, 2.55, 12], ['O', 2.837394478096815, -0.244978, 8, 3.44, 16], ['O', 3.8102308706423145, -0.47703, 8, 3.44, 16], ['H', 2.5716964717856596, 0.0646421, 1, 2.2, 1], ['H', 4.485995855419181, 0.0621498, 1, 2.2, 1], ['H', 4.08876399838433, 0.29541, 1, 2.2, 1]]",290.568
615,"[['C', 3.46141632030111, -0.0491683, 6, 2.55, 12], ['C', 4.618272513694148, -0.0444473, 6, 2.55, 12], ['C', 4.962223553017313, 0.0939185, 6, 2.55, 12], ['C', 4.220147961800838, 0.137868, 6, 2.55, 12], ['C', 2.9234310689553418, -0.0140034, 6, 2.55, 12], ['C', 2.3601236272250974, 0.0575584, 6, 2.55, 12], ['C', 1.3514395443992506, 0.417508, 6, 2.55, 12], ['F', 2.1709725256918637, -0.165901, 9, 3.98, 19], ['F', 2.1788595325909452, -0.165901, 9, 3.98, 19], ['H', 3.719576672022088, 0.0623266, 1, 2.2, 1], ['H', 2.818822107138408, 0.0651837, 1, 2.2, 1]]",256.395
616,"[['C', 3.4530273983218884, -0.0491683, 6, 2.55, 12], ['C', 4.614604974561307, -0.0444473, 6, 2.55, 12], ['C', 4.966789042873902, 0.0939185, 6, 2.55, 12], ['C', 4.230935780505818, 0.137868, 6, 2.55, 12], ['C', 2.935332091205472, -0.0140034, 6, 2.55, 12], ['C', 2.360322070749751, 0.0575584, 6, 2.55, 12], ['C', 1.3510559270077618, 0.417508, 6, 2.55, 12], ['F', 2.1709725256918637, -0.165901, 9, 3.98, 19], ['F', 2.178805810635209, -0.165901, 9, 3.98, 19], ['H', 3.704037257415826, 0.0623266, 1, 2.2, 1], ['H', 2.838478763099218, 0.0651837, 1, 2.2, 1]]",256.334
617,"[['C', 2.7443664284643656, -0.0491683, 6, 2.55, 12], ['C', 4.136273143414618, -0.0444473, 6, 2.55, 12], ['C', 4.760302459532789, 0.137868, 6, 2.55, 12], ['C', 3.648665076544811, -0.0140034, 6, 2.55, 12], ['C', 2.3714809616010304, 0.0575584, 6, 2.55, 12], ['C', 1.346827341860091, 0.417508, 6, 2.55, 12], ['F', 2.1788595325909452, -0.165901, 9, 3.98, 19], ['F', 2.178805810635209, -0.165901, 9, 3.98, 19], ['H', 2.3967711202310285, 0.0623266, 1, 2.2, 1], ['H', 4.795923536395105, 0.0626644, 1, 2.2, 1], ['H', 4.032779624250012, 0.0651837, 1, 2.2, 1]]",283.896
618,"[['C', 4.127506651523634, -0.0491683, 6, 2.55, 12], ['C', 3.644569864384297, -0.0444473, 6, 2.55, 12], ['C', 2.3919177099386926, 0.0939185, 6, 2.55, 12], ['C', 1.3658571387986673, 0.137868, 6, 2.55, 12], ['C', 2.345043665771407, -0.0140034, 6, 2.55, 12], ['C', 3.620155752133157, 0.0575584, 6, 2.55, 12], ['C', 4.839470273141212, 0.417508, 6, 2.55, 12], ['C', 2.9658314996906654, 0.339599, 6, 2.55, 12], ['O', 4.171039994814289, -0.245029, 8, 3.44, 16], ['O', 2.6816157060673285, -0.477062, 8, 3.44, 16], ['H', 4.513030156847068, 0.0626644, 1, 2.2, 1], ['H', 2.5560322417977264, 0.0651837, 1, 2.2, 1], ['H', 1.8236916361475692, 0.295409, 1, 2.2, 1]]",312.431
619,"[['C', 4.9968948423792625, -0.0609599, 6, 2.55, 12], ['C', 4.53642874726558, -0.0611873, 6, 2.55, 12], ['C', 3.309175485906321, -0.04932, 6, 2.55, 12], ['C', 2.3759193799836518, 0.068731, 6, 2.55, 12], ['C', 3.1694917428947487, 0.0704349, 6, 2.55, 12], ['C', 4.436933236634543, -0.047225, 6, 2.55, 12], ['C', 3.3294111149199024, 0.33735, 6, 2.55, 12], ['O', 2.91138702130574, -0.245117, 8, 3.44, 16], ['O', 4.6120422042645455, -0.477116, 8, 3.44, 16], ['C', 1.342845476889474, 0.418183, 6, 2.55, 12], ['F', 2.1687678732134357, -0.165877, 9, 3.98, 19], ['F', 2.179871019799988, -0.165877, 9, 3.98, 19], ['H', 3.428095704351332, 0.0623251, 1, 2.2, 1]]",251.082
620,"[['C', 4.938952267570406, -0.0609599, 6, 2.55, 12], ['C', 4.075951576730004, -0.0611873, 6, 2.55, 12], ['C', 2.6893718721929454, -0.04932, 6, 2.55, 12], ['C', 2.3657439648942185, 0.068731, 6, 2.55, 12], ['C', 3.6661636078496147, 0.0704349, 6, 2.55, 12], ['C', 4.767790423170611, -0.047225, 6, 2.55, 12], ['C', 4.334987584520913, 0.33735, 6, 2.55, 12], ['O', 4.433232772063905, -0.245117, 8, 3.44, 16], ['C', 1.3557038944378266, 0.418183, 6, 2.55, 12], ['F', 2.1687678732134357, -0.165877, 9, 3.98, 19], ['F', 2.1734656381958826, -0.165877, 9, 3.98, 19], ['H', 4.689973521359943, 0.0617703, 1, 2.2, 1], ['H', 2.309346506624694, 0.0623251, 1, 2.2, 1]]",274.782
621,"[['C', 4.992693350613811, -0.0609599, 6, 2.55, 12], ['C', 4.704266401346811, -0.0611873, 6, 2.55, 12], ['C', 3.531671491068431, -0.04932, 6, 2.55, 12], ['C', 2.3722856648711157, 0.068731, 6, 2.55, 12], ['C', 2.9011087370976893, 0.0704349, 6, 2.55, 12], ['C', 4.245490086413372, -0.047225, 6, 2.55, 12], ['C', 2.8398436308125103, 0.33735, 6, 2.55, 12], ['O', 2.9005142546965463, -0.245117, 8, 3.44, 16], ['O', 3.6656695052301993, -0.477116, 8, 3.44, 16], ['C', 1.3501695960569553, 0.418183, 6, 2.55, 12], ['F', 2.179871019799988, -0.165877, 9, 3.98, 19], ['F', 2.1734656381958826, -0.165877, 9, 3.98, 19], ['H', 3.7969102742748095, 0.0623251, 1, 2.2, 1], ['H', 4.942851735755817, 0.062576, 1, 2.2, 1], ['H', 3.8780392051435535, 0.295408, 1, 2.2, 1]]",263.209
622,"[['C', 2.3559239070583406, -0.0157953, 6, 2.55, 12], ['C', 3.6290101143468103, 0.022823, 6, 2.55, 12], ['C', 4.122417893876949, -0.0157953, 6, 2.55, 12], ['C', 3.6020122699448716, 0.126784, 6, 2.55, 12], ['C', 2.3498894284024456, 0.00883424, 6, 2.55, 12], ['C', 1.3435455883687073, 0.126784, 6, 2.55, 12], ['F', 4.700298994702352, -0.205375, 9, 3.98, 19], ['C', 4.837650324564607, 0.163857, 6, 2.55, 12], ['O', 4.972131971026137, -0.292044, 8, 3.44, 16], ['H', 2.612767790678281, 0.0653107, 1, 2.2, 1], ['H', 2.6065743005637985, 0.0674881, 1, 2.2, 1]]",290.03
623,"[['C', 4.121077949592941, -0.0157953, 6, 2.55, 12], ['C', 3.6282936438550712, 0.022823, 6, 2.55, 12], ['C', 2.3553749269378494, -0.0157953, 6, 2.55, 12], ['C', 1.344182833907203, 0.126784, 6, 2.55, 12], ['C', 2.3513061362662313, 0.00883424, 6, 2.55, 12], ['C', 3.6049933959714227, 0.126784, 6, 2.55, 12], ['F', 4.700298994702352, -0.205375, 9, 3.98, 19], ['C', 4.894326310066555, 0.163857, 6, 2.55, 12], ['H', 2.5715641215539558, 0.0653107, 1, 2.2, 1], ['H', 2.6083268211509543, 0.0674881, 1, 2.2, 1], ['H', 4.759314002265391, 0.0350307, 1, 2.2, 1], ['H', 4.9653727815475825, 0.0350307, 1, 2.2, 1]]",291.052
624,"[['C', 4.200456683072499, -0.0188491, 6, 2.55, 12], ['C', 3.4903947903930783, 0.13004, 6, 2.55, 12], ['C', 4.484856774463471, -0.0188491, 6, 2.55, 12], ['O', 2.1659895866450185, -0.405741, 8, 3.44, 16], ['C', 1.329739864734815, 0.575247, 6, 2.55, 12], ['F', 2.174225580741654, -0.132811, 9, 3.98, 19], ['F', 2.174468187761529, -0.132811, 9, 3.98, 19], ['H', 3.9722942230260903, 0.0654249, 1, 2.2, 1], ['H', 4.448630421085781, 0.0654249, 1, 2.2, 1]]",260.512
625,"[['C', 4.290202886383981, -0.0443164, 6, 2.55, 12], ['C', 2.9774957220112497, -0.0188491, 6, 2.55, 12], ['C', 2.8809103278612227, 0.13004, 6, 2.55, 12], ['C', 4.1484934574050785, -0.0188491, 6, 2.55, 12], ['O', 2.2475394626121177, -0.405741, 8, 3.44, 16], ['C', 1.3456185845073405, 0.575247, 6, 2.55, 12], ['F', 2.174225580741654, -0.132811, 9, 3.98, 19], ['F', 2.1700742493646796, -0.132811, 9, 3.98, 19], ['H', 4.816228500769869, 0.0626769, 1, 2.2, 1], ['H', 2.4905978283853205, 0.0654249, 1, 2.2, 1], ['H', 4.547085252897335, 0.0654249, 1, 2.2, 1]]",260.418
626,"[['C', 4.255814256575367, -0.0443164, 6, 2.55, 12], ['C', 2.9445663265930238, -0.0188491, 6, 2.55, 12], ['C', 2.864949738240971, 0.13004, 6, 2.55, 12], ['C', 4.142754596231543, -0.0188491, 6, 2.55, 12], ['O', 2.2490361830578163, -0.405741, 8, 3.44, 16], ['C', 1.3463240723089827, 0.575247, 6, 2.55, 12], ['F', 2.174468187761529, -0.132811, 9, 3.98, 19], ['F', 2.1700742493646796, -0.132811, 9, 3.98, 19], ['H', 4.782739934405098, 0.0626769, 1, 2.2, 1], ['H', 2.452441326184466, 0.0654249, 1, 2.2, 1], ['H', 4.562278170410998, 0.0654249, 1, 2.2, 1]]",260.663
